;Company;Symbol
3881;Ishares Vi Plc (The Company);IMVU.L
3882;Ishares Plc;INAA.L
3883;Inchcape Plc;INCH.L
3884;Indigovision Group Plc;IND.L
3885;Indus Gas Limited;INDI.L
3886;Indivior Plc;INDV.L
3887;Informa Plc;INF.L
3888;Infrastrata Plc;INFA.L
3889;Multi Units Luxembourg;INFG.L
3890;Multi Units Luxembourg;INFL.L
3891;Ishares II Plc;INFR.L
3892;Multi Units Luxembourg;INFU.L
3893;Ingenta Plc;ING.L
3894;Inland Homes Plc;INL.L
3895;Inland Zdp Plc;INLZ.L
3896;Independent News & Media Plc;INM.L
3897;UBS Ag;INMG.L
3898;International Public Partnerships Ld;INPP.L
3899;Ishares II Plc;INRG.L
3900;Lyxor International Asse;INRL.L
3901;Lyxor International Asse;INRU.L
3902;Instem Plc;INS.L
3903;Inspired Energy Plc;INSE.L
3904;Inspirit Energy Holdings;INSP.L
3905;Intu Properties Plc;INTU.L
3906;Multi Units Luxembourg;INUG.L
3907;Investment Company Plc;INV.L
3908;Investec Plc;INVP.L
3909;Investec Plc;INVR.L
3910;Ishares II Plc;INXG.L
3911;Iofina Plc;IOF.L
3912;Independent Oil & Gas Pl;IOG.L
3913;Ishares V Public Limited Company;IOGP.L
3914;Iomart Group Plc;IOM.L
3915;Ishares Physical Metals Plc;IPDM.L
3916;Invesco Perpetual Enhanc;IPE.L
3917;Impellam Group Plc;IPEL.L
3918;International Personal Finance Plc;IPF.L
3919;International Personal F;IPF1.L
3920;Ishares Physical Metals Plc;IPLT.L
3921;Ip Group Plc;IPO.L
3922;Ishares V Public Limited Company;IPOL.L
3923;FTSE Renaissance US IPO Index;IPOS.L
3924;FTSE Renaissance Asia Pacific Ex Japan I;IPOSAP.L
3925;FTSE Renaissance US IPO Capped Index;IPOSC.L
3926;FTSE Renaissance Canada IPO Index;IPOSCN.L
3927;FTSE Renaissance EMEA IPO Index;IPOSE.L
3928;FTSE Renaissance EMEA IPO Capped Index;IPOSEC.L
3929;FTSE Renaissance Emerging Markets IPO;IPOSEM.L
3930;FTSE Renaissance Global IPO Index;IPOSG.L
3931;FTSE Renaissance Global IPO Capped Index;IPOSGC.L
3932;FTSE Renaissance Hong Kong/China Top IPO;IPOSHKT.L
3933;FTSE Renaissance Latin America IPO Index;IPOSLM.L
3934;FTSE Renaissance North America IPO Index;IPOSNA.L
3935;FTSE Renaissance US IPO Investable Index;IPOST.L
3936;FTSE Renaissance Global Ex Japan IPO Ind;IPOSXJ.L
3937;FTSE Renaissance Global Ex US IPO Index;IPOSXU.L
3938;Renaissance IPO Index;IPOUSA.L
3939;Ipox US Index;IPOXUS.L
3940;Ipox US Net Return Index;IPOXUSN.L
3941;Ishares Plc;IPRP.L
3942;Ishares II Plc;IPRV.L
3943;Invesco Perpetual UK Smaller Companies I;IPU.L
3944;Impax Asset Management Group Plc;IPX.L
3945;Ishares III Plc;IPXJ.L
3946;Iqe Plc;IQE.L
3947;Ishares V Public Limited;IRCP.L
3948;Ironveld Plc;IRON.L
3949;Ironridge Resources Limi;IRR.L
3950;Ishares III Plc;IRSA.L
3951;Interserve Plc;IRV.L
3952;Ishares Plc;IS15.L
3953;Ishares V Public Limited Company;ISAC.L
3954;Ishares V Public Limited Company;ISAG.L
3955;Inmarsat Plc;ISAT.L
3956;Ishares II Plc;ISDE.L
3957;Ishares II Plc;ISDU.L
3958;Ishares II Plc;ISDW.L
3959;Wisdomtree Issuer Plc;ISEQ.L
3960;Ishares II Plc;ISEU.L
3961;Ishares Plc;ISF.L
3962;Ishares Plc;ISFD.L
3963;Ishares II Plc;ISFE.L
3964;Ishares IV Plc;ISFR.L
3965;Ishares Plc;ISFU.L
3966;Ishares III Plc;ISJP.L
3967;Ishares Physical Metals Plc;ISLN.L
3968;Ishares III Plc;ISP6.L
3969;Go Ucits ETF Solutions Plc;ISPY.L
3970;Wisdomtree Issuer Plc;ISQE.L
3971;Ishares IV Plc;ISRL.L
3972;Ishares II Plc;ISUS.L
3973;Ishares II Plc;ISWD.L
3974;Ishares Vii Plc;ISX5.L
3975;Ishares III Plc;ISXF.L
3976;Boost Issuer Public Limited Company;ITBL.L
3977;Ite Group Plc;ITE.L
3978;SSGA SPDR ETFS Europe II;ITEC.L
3979;FTSE Italy Government To;ITGOVP01.L
3980;Ishares II Plc;ITKY.L
3981;Itm Power Plc;ITM.L
3982;Ishares II Plc;ITPE.L
3983;Ishares II Plc;ITPG.L
3984;Ishares II Plc;ITPS.L
3985;Interquest Group Plc;ITQ.L
3986;Intertek Group Plc;ITRK.L
3987;Itv Plc;ITV.L
3988;Ishares Plc;ITWN.L
3989;Itaconix Plc;ITX.L
3990;Ishares II Plc;IUAA.L
3991;Ishares II Plc;IUAG.L
3992;SSGA SPDR ETFS Europe I Plc;IUCB.L
3993;Ishares V Public Limited Company;IUCD.L
3994;Ishares V Public Limited Company;IUCS.L
3995;Ishares V Public Limited Company;IUES.L
3996;Ishares V Public Limited Company;IUFS.L
3997;Ishares V Public Limited Company;IUHC.L
3998;Ishares V Public Limited Company;IUIS.L
3999;Ishares V Public Limited Company;IUIT.L
4000;Ishares Plc;IUKD.L
4001;Ishares II Plc;IUKP.L
4002;Ishares IV Plc;IUMF.L
4003;Ishares IV Plc;IUMO.L
4004;Ishares V Public Limited Company;IUMS.L
4005;Ishares IV Plc;IUQA.L
4006;Ishares IV Plc;IUQD.L
4007;Ishares IV Plc;IUQF.L
4008;Ishares Plc;IUSA.L
4009;Ishares V Public Limited Company;IUSE.L
4010;Ishares IV Plc;IUSF.L
4011;Ishares II Plc;IUSP.L
4012;Ishares V Public Limited Company;IUSU.L
4013;Ishares IV Plc;IUSZ.L
4014;Ishares V Public Limited Company;IUUS.L
4015;Ishares IV Plc;IUVF.L
4016;Ishares IV Plc;IUVL.L
4017;Invesco Income Growth Trust Plc;IVI.L
4018;Invesco Perpetual Select Trust Plc;IVPB.L
4019;Invesco Perpetual Select Trust Plc;IVPG.L
4020;Invesco Perpetual Select Trust Plc;IVPM.L
4021;Invesco Perpetual Select Trust Plc;IVPU.L
4022;Ishares III Plc;IWDA.L
4023;Ishares V Public Limited Company;IWDE.L
4024;Ishares III Plc;IWDG.L
4025;Ishares II Plc;IWDP.L
4026;Ishares IV Plc;IWFM.L
4027;Ishares IV Plc;IWFQ.L
4028;Ishares IV Plc;IWFS.L
4029;Ishares IV Plc;IWFV.L
4030;Iwg Plc;IWG.L
4031;Ishares IV Plc;IWMO.L
4032;Ishares IV Plc;IWQU.L
4033;Ishares Plc;IWRD.L
4034;Ishares IV Plc;IWSZ.L
4035;Ishares IV Plc;IWVG.L
4036;Ishares IV Plc;IWVL.L
4037;Ishares IV Plc;IWVU.L
4038;Ixico Plc;IXI.L
4039;Jpmorgan Asian Investement Trust Plc;JAI.L
4040;Jpmorgan American Investment Trust Plc;JAM.L
4041;Jangada Mines Plc;JAN.L
4042;FTSE All-World Index Japan;JAPAN.L
4043;Jardine Matheson Holding;JAR.L
4044;Jardine Matheson Holdings Ld;JARB.L
4045;Bluejay Mining Plc;JAY.L
4046;Jpmorgan Claverhouse Investment Trust Pl;JCH.L
4047;JD Sports Fashion;JD.L
4048;Judges Scientific Plc;JDG.L
4049;JP Morgan US Dividend Index;JDIV.L
4050;Jardine Strategic Holdin;JDS.L
4051;Jardine Strategic Holdings Ld;JDSB.L
4052;Wetherspoon [ J.D.] Plc;JDW.L
4053;Just Eat;JE.L
4054;Jupiter Emerging & Frontier Income Trust;JEFI.L
4055;Jersey Electricity Plc;JEL.L
4056;Jpmorgan ETFS (Ireland) Icav;JELS.L
4057;Jpmorgan Global Emerging Markets Income;JEMI.L
4058;Jupiter European Opportunities Trust Plc;JEO.L
4059;Jpmorgan Euro Small Co. Trust Plc;JESC.L
4060;Jpmorgan European Investment Trust Plc;JETG.L
4061;Jpmorgan European Investment Trust Plc;JETI.L
4062;Jpmorgan Japanese Investment Trust Plc;JFJ.L
4063;Jupiter Green Investment Trust Plc;JGC.L
4064;Jpmorgan Global Converti;JGCI.L
4065;James Halstead Plc;JHD.L
4066;Fundlogic Alternatives Plc;JHEF.L
4067;Jpmorgan Indian Investment Trust Plc;JII.L
4068;Juridica Investments Limited;JIL.L
4069;Jarvis Securities Plc;JIM.L
4070;Jkx Oil & Gas Plc;JKX.L
4071;John Laing Environmental;JLEN.L
4072;Jpmorgan ETFS (Ireland) Icav;JLES.L
4073;John Laing Group Plc;JLG.L
4074;John Laing Group Plc;JLGN.L
4075;John Lewis of Hungerford Plc;JLH.L
4076;John Laing Infrastructure Fund Limited;JLIF.L
4077;Jubilee Platinum Plc;JLP.L
4078;Jardine Lloyd Thompson Group Plc;JLT.L
4079;Johnson Matthey Plc;JMAT.L
4080;Jpmorgan Chinese Investment Trust Plc;JMC.L
4081;Jpmorgan Mid Capital Investment Trust Pl;JMF.L
4082;Jpmorgan Emerging Markets Investment Tru;JMG.L
4083;Jpmorgan Smaller Companies Investment TR;JMI.L
4084;JP Morgan US Minimum Volatility Index;JMIN.L
4085;JP Morgan US Momentum Factor Index;JMOM.L
4086;SSGA SPDR ETFS Europe I Plc;JNKE.L
4087;SSGA SPDR ETFS Europe I;JNKS.L
4088;Jersey Oil and Gas Plc;JOG.L
4089;Joules Group Plc;JOUL.L
4090;Jpmorgan Brazil Investment Trust Plc;JPB.L
4091;Jpmorgan Elect Plc;JPE.L
4092;Ishares II Plc;JPEA.L
4093;Jpmorgan Elect Plc;JPEC.L
4094;Ishares II Plc;JPEE.L
4095;SSGA SPDR ETFS Europe I Plc;JPEH.L
4096;Jpmorgan Elect Plc;JPEI.L
4097;J.P. Morgan Private Equity Ld;JPEL.L
4098;Source Markets Public Li;JPEX.L
4099;Jpmorgan ETFS (Ireland) Icav;JPFM.L
4100;ETFS Foreign Exchange Limited;JPGB.L
4101;Jpmorgan Global Growth & Income Plc;JPGI.L
4102;Amundi ETF;JPHG.L
4103;Amundi ETF;JPHU.L
4104;Jpmorgan Income & Capital Trust Plc;JPI.L
4105;Jpmorgan Income & Capital Trust Plc;JPIU.L
4106;Jpmorgan Income & Capital Trust Plc;JPIZ.L
4107;Jackpotjoy Plc;JPJ.L
4108;SSGA SPDR ETFS Europe I Plc;JPJP.L
4109;Jpmorgan ETFS (Ireland) Icav;JPMB.L
4110;Jpmorgan ETFS (Ireland) Icav;JPMF.L
4111;Lyxor International Asse;JPNL.L
4112;Lyxor International Asse;JPNU.L
4113;Amundi ETF;JPNY.L
4114;ETFS Foreign Exchange Li;JPP3.L
4115;Johnston Press Plc;JPR.L
4116;Jpmorgan Japan Smaller Co Tst Plc;JPS.L
4117;UBS ETF;JPSR.L
4118;Jpmorgan ETFS (Ireland) Icav;JPST.L
4119;Multi Units France;JPX4.L
4120;Multi Units France;JPXG.L
4121;Multi Units France;JPXU.L
4122;Multi Units France;JPXX.L
4123;ETFS Foreign Exchange Limited;JPYP.L
4124;JP Morgan US Quality Factor Index;JQUA.L
4125;Jpmorgan Russian Securities Plc;JRS.L
4126;Johnson Service Group Plc;JSG.L
4127;Jtc Plc;JTC.L
4128;J2 Acquisition Limited;JTWO.L
4129;Jupiter UK Growth Investment Trust Plc;JUKG.L
4130;Just US Large Cap Diversified Index;JULCD.L
4131;Jupiter Fund Management Plc;JUP.L
4132;Jupiter US Smaller Compa;JUS.L
4133;Jpmorgan US Smaller Co. Inv Tst Plc;JUSC.L
4134;Just Group Plc;JUST.L
4135;JP Morgan US Value Factor Index;JVAL.L
4136;Jaywing Plc;JWNG.L
4137;Jz Capital Partners Limited;JZCP.L
4138;Jz Capital Partners Limited;JZCZ.L
4139;K3 Capital Group Plc;K3C.L
4140;Kape Technologies Plc;KAPE.L
4141;Katoro Gold Plc;KAT.L
4142;Kings Arms Yard Vct Plc;KAY.L
4143;Kaz Minerals Plc;KAZ.L
4144;K3 Business Technology Group Plc;KBT.L
4145;Kcell Joint Stock Compan;KCEL.L
4146;Kcom Group Plc;KCOM.L
4147;K&C REIT Plc;KCR.L
4148;Cadence Minerals Plc;KDNC.L
4149;Karelian Diamond Resources Plc;KDR.L
4150;Kefi Minerals Plc;KEFI.L
4151;Kemin Resources Plc;KEM.L
4152;Kennedy Ventures Plc;KENV.L
4153;Strix Group Plc;KETL.L
4154;Keystone Law Group Plc;KEYS.L
4155;Kingfisher Plc;KGF.L
4156;Kingspan Group Plc;KGP.L
4157;Kibo Mining Plc;KIBO.L
4158;Kier Group Plc;KIE.L
4159;Kin Group Plc;KIN.L
4160;Keystone Investment Trust Plc;KIT.L
4161;Kellan Group [The] Plc;KLN.L
4162;Keller Group Plc;KLR.L
4163;Jsc Kazmunaigas Explorat;KMG.L
4164;Kromek Group Plc;KMK.L
4165;Kenmare Resources Plc;KMR.L
4166;Konami Corporation;KNM.L
4167;Kainos Group Plc;KNOS.L
4168;Kodal Minerals Plc;KOD.L
4169;Koovs Plc;KOOV.L
4170;Kosmos Energy Ltd;KOS.L
4171;Keras Resources Plc;KRS.L
4172;Lyxor International Asse;KRW.L
4173;Ksk Power Ventur Plc;KSK.L
4174;Kubera Cross-Border Fund Limited;KUBC.L
4175;Keywords Studios Plc;KWS.L
4176;Kerry Group Plc;KYGA.L
4177;Kazera Global Plc;KZG.L
4178;Multi Units France;L100.L
4179;Multi Units France;L250.L
4180;Ossiam Lux;L6EW.L
4181;Ladbrokes Group Finance;LAD2.L
4182;ETFS Commodity Securities Limited;LAGR.L
4183;Landscape Acquisition Holdings Limited;LAHL.L
4184;Lakehouse Plc;LAKE.L
4185;ETFS Commodity Securities Limited;LALL.L
4186;ETFS Commodity Securities Limited;LALU.L
4187;Lamprell Plc;LAM.L
4188;Land Securities Group Plc;LAND.L
4189;London & Associated Properties Plc;LAS.L
4190;ETFS Foreign Exchange Li;LAU3.L
4191;Multi Units Luxembourg;LAUU.L
4192;Icg-Longbow Senior Secur;LBOW.L
4193;Lb-Shell Plc;LBP.L
4194;ETFS Commodity Securities Limited;LBRT.L
4195;ETFS Commodity Securities Limited;LBUL.L
4196;Sga Societe Generale Acc;LC54.L
4197;Sga Societe Generale Acc;LC56.L
4198;Sga Societe Generale Acc;LC64.L
4199;Multi Units Luxembourg;LCAN.L
4200;Multi Units Luxembourg;LCAU.L
4201;ETFS Commodity Securities Limited;LCFE.L
4202;ETFS Foreign Exchange Limited;LCHF.L
4203;Ladbrokes Coral Group Plc;LCL.L
4204;ETFS Foreign Exchange Limited;LCNY.L
4205;ETFS Commodity Securities Limited;LCOC.L
4206;ETFS Foreign Exchange Li;LCOM.L
4207;ETFS Commodity Securities Limited;LCOP.L
4208;ETFS Commodity Securities Limited;LCOR.L
4209;Ossiam Lux;LCPE.L
4210;SSGA SPDR ETFS Europe I Plc;LCRP.L
4211;Ossiam Lux;LCRW.L
4212;ETFS Commodity Securities Limited;LCTO.L
4213;Pimco Fixed Income Sourc;LDCU.L
4214;Leeds Group Plc;LDSG.L
4215;Leaf Clean Energy Company;LEAF.L
4216;ETFS Commodity Securities Limited;LEED.L
4217;Legendary Investments Plc;LEG.L
4218;Lekoil Limited;LEK.L
4219;Multi Units France;LEMB.L
4220;Lyxor International Asse;LEMD.L
4221;Lyxor International Asse;LEML.L
4222;Ossiam Lux;LEMV.L
4223;ETFS Foreign Exchange Li;LEU3.L
4224;ETFS Foreign Exchange Limited;LEUR.L
4225;Multi Units France;LFAS.L
4226;London Finance & Investment Group Plc;LFI.L
4227;ETFS Commodity Securities Limited;LGAS.L
4228;ETFS Foreign Exchange Li;LGB3.L
4229;ETFS Foreign Exchange Li;LGBB.L
4230;ETFS Foreign Exchange Limited;LGBP.L
4231;Source Markets Public Limited Company;LGCF.L
4232;Source Markets Public Limited Company;LGCU.L
4233;Legal & General Group Plc;LGEN.L
4234;Lg Electronics Inc;LGLD.L
4235;SSGA SPDR ETFS Europe I Plc;LGOV.L
4236;ETFS Commodity Securities Limited;LGRA.L
4237;Lighthouse Group Plc;LGT.L
4238;ETFS Commodity Securities Limited;LHEA.L
4239;Lidco Group Plc;LID.L
4240;ETFS Commodity Securities Limited;LIME.L
4241;ETFS Foreign Exchange Limited;LINR.L
4242;Liontrust Asset Management Plc;LIO.L
4243;Lionsgold Limited;LION.L
4244;Livermore Investments Group Limited;LIV.L
4245;Lendinvest Secured Income Plc;LIV1.L
4246;UBS Ag;LIVP.L
4247;FTSE Actuaries 350 Low Yield;LIX.L
4248;ETFS Foreign Exchange Li;LJP3.L
4249;ETFS Foreign Exchange Limited;LJPY.L
4250;Lukoil (Oao);LKOD.L
4251;Lukoil [Oao];LKOH.L
4252;ETFS Commodity Securities Limited;LLCT.L
4253;Lloyds Banking Group Plc;LLD1.L
4254;Lloyds Banking Group Plc;LLD2.L
4255;Lloyds Banking Group Plc;LLD5.L
4256;Lloyds Banking Group Plc;LLD6.L
4257;ETFS Commodity Securities Limited;LLEA.L
4258;ETFS Commodity Securities Limited;LLHO.L
4259;Lloyds Banking Group Plc;LLOY.L
4260;Lloyds Banking Group Plc;LLPC.L
4261;Lloyds Banking Group Plc;LLPE.L
4262;Limitless Earth Plc;LME.L
4263;Lonmin Plc;LMI.L
4264;Ossiam Lux;LMMV.L
4265;Londonmetric Property Pl;LMP.L
4266;Lms Capital Plc;LMS.L
4267;Landore Resources Limited;LND.L
4268;ETFS Commodity Securities Limited;LNGA.L
4269;ETFS Commodity Securities Limited;LNIK.L
4270;ETFS Commodity Securities Limited;LNRG.L
4271;Lenta Ltd;LNTA.L
4272;ETFS Foreign Exchange Limited;LNZD.L
4273;Go Ucits ETF Solutions P;LOCE.L
4274;Go Ucits ETF Solutions P;LOCG.L
4275;Go Ucits ETF Solutions P;LOCL.L
4276;Lansdowne Oil & Gas Plc;LOGP.L
4277;ETFS Commodity Securities Limited;LOIL.L
4278;Lok'n Store Group Plc;LOK.L
4279;Lookers Plc;LOOK.L
4280;Loopup Group Plc;LOOP.L
4281;SSGA SPDR ETFS Europe II;LOWE.L
4282;SSGA SPDR ETFS Europe I;LOWV.L
4283;Lpa Group Plc;LPA.L
4284;ETFS Commodity Securities Limited;LPLA.L
4285;ETFS Commodity Securities Limited;LPMT.L
4286;Ishares Plc;LQDA.L
4287;Ishares Plc;LQDE.L
4288;Ishares Plc;LQDG.L
4289;Ishares Plc;LQDH.L
4290;Ishares Plc;LQDS.L
4291;Ishares Plc;LQEE.L
4292;Boost Issuer Public Limited Company;LQQ3.L
4293;Boost Issuer Public Limited Company;LQQS.L
4294;Laird Plc;LRD.L
4295;Lancashire Holdings Limited;LRE.L
4296;Lombard Risk Management Plc;LRM.L
4297;London Stock Exchange Group Plc;LSE.L
4298;London Stock Exchange Gr;LSE1.L
4299;ETFS Commodity Securities Limited;LSFT.L
4300;ETFS Commodity Securities Limited;LSIL.L
4301;Lsl Property Services Plc;LSL.L
4302;ETFS Commodity Securities Limited;LSOB.L
4303;Multi Units Luxembourg;LSPU.L
4304;Multi Units Luxembourg;LSPX.L
4305;The Local Shopping REIT Plc;LSR.L
4306;Ojsc Lsr Group;LSRG.L
4307;ETFS Commodity Securities Limited;LSUG.L
4308;ETFS Commodity Securities Limited;LSYO.L
4309;Ishares II Plc;LTAM.L
4310;Learning Technologies Gr;LTG.L
4311;Latham [James] Plc;LTHM.L
4312;Lindsell Train Investment Trust Plc;LTI.L
4313;ETFS Commodity Securities Limited;LTIM.L
4314;Lyxor International Asse;LTML.L
4315;Lyxor International Asse;LTMU.L
4316;Larsen and Toubro Limite;LTOD.L
4317;Luceco Plc;LUCE.L
4318;ETFS Foreign Exchange Limited;LUD5.L
4319;Go Ucits ETF Solutions P;LUK2.L
4320;Ossiam Lux;LUMV.L
4321;ETFS Foreign Exchange Li;LUSB.L
4322;SSGA SPDR ETFS Europe I Plc;LUSC.L
4323;SSGA SPDR ETFS Europe I Plc;LUTR.L
4324;Amundi ETF;LUXU.L
4325;Live Company Group Plc;LVCG.L
4326;Low & Bonar Plc;LWB.L
4327;Law Debenture Corporation Plc;LWDB.L
4328;ETFS Commodity Securities Limited;LWEA.L
4329;Lowland Investment Company Plc;LWI.L
4330;Ossiam Lux;LWMV.L
4331;Lightwaverf Plc;LWRF.L
4332;Lxb Retail Properties Plc;LXB.L
4333;Lxi REIT Plc;LXI.L
4334;Lyxor Index Fund;LYX5.L
4335;Lyxor Index Fund;LYXW.L
4336;ETFS Commodity Securities Limited;LZIC.L
4337;FTSE Euromid Eurobloc;M0EB.L
4338;FTSE Euromid;M0X.L
4339;FTSE Euromid Ex UK;M0XU.L
4340;Mitchells & Butlers Plc;MAB.L
4341;Mortgage Advice Bureau (;MAB1.L
4342;Marechale Capital Plc;MAC.L
4343;Macfarlane Group Plc;MACF.L
4344;Mineral & Financial Investment Ltd.;MAFL.L
4345;SSGA SPDR ETFS Europe II;MAGI.L
4346;Magnolia Petroleum Plc;MAGP.L
4347;Maintel Holdings Plc;MAI.L
4348;Mail.Ru Group Limited;MAIL.L
4349;Maistro Plc;MAIS.L
4350;Majedie Investments Plc;MAJE.L
4351;Lyxor International Asse;MALL.L
4352;Manx Telecom Plc;MANX.L
4353;Marston's Plc;MARS.L
4354;Petro Matad Limited;MATD.L
4355;Jpmorgan Multi-Asset Trust Plc;MATE.L
4356;Multi Units Luxembourg;MATG.L
4357;Multi Units Luxembourg;MATW.L
4358;Maven Income & Growth Vc;MAV4.L
4359;Magyar Telekom Telecommu;MAVD.L
4360;Mayair Group Plc;MAYA.L
4361;Michelmersh Brick Holdings Plc;MBH.L
4362;Mobilityone Limited;MBO.L
4363;Manchester Building Society;MBSR.L
4364;Mobile Tornado Group Plc;MBT.L
4365;Mcbride Plc;MCB.L
4366;Microgen Plc;MCGN.L
4367;FTSE Mid 250 [Exit];MCIX.L
4368;Mckay Securities Plc;MCKS.L
4369;Morses Club Plc;MCL.L
4370;Mccoll's Retail Group Pl;MCLS.L
4371;Mc Mining Ltd.;MCM.L
4372;Mincon Group Plc;MCON.L
4373;Martin Currie Pacific Trust Plc;MCP.L
4374;Retail Charity Bonds Plc;MCP2.L
4375;Micro Focus International Plc;MCRO.L
4376;Mccarthy & Stone Plc;MCS.L
4377;Middlefield Canadian Income Pcc;MCT.L
4378;FTSE Mid 250;MCX.L
4379;FTSE 250 Daily Short Str;MCXI1X.L
4380;FTSE 250 Daily Super Sho;MCXI2X.L
4381;FTSE 250 Daily Ultra Sho;MCXI3X.L
4382;FTSE 250 Daily Leveraged;MCXL2X.L
4383;FTSE 250 Daily Super Lev;MCXL3X.L
4384;FTSE 250 Daily Ultra Lev;MCXL4X.L
4385;FTSE 250 Net Dividend Index;MCXNUK.L
4386;FTSE 250 Net Tax EUR Ind;MCXNUKEU.L
4387;FTSE 250 Expiry Index;MCXSP.L
4388;Mediclinic International Plc;MDC.L
4389;MD Medical Group Investm;MDMG.L
4390;Mandarin Oriental Intern;MDOB.L
4391;Mediazest Plc;MDZ.L
4392;Medaphor Group Plc;MED.L
4393;FTSE Med 100;MED1.L
4394;Mitsubishi Electric Corporation;MEL.L
4395;Mears Group Plc;MER.L
4396;Mercia Technologies Plc;MERC.L
4397;Merlin Entertainments Pl;MERL.L
4398;Lyxor Index Fund;MEUD.L
4399;Lyxor International Asse;MEUG.L
4400;Lyxor International Asse;MEUU.L
4401;Societe Generale Effekte;MF11.L
4402;Societe Generale Effekte;MF19.L
4403;Societe Generale Effekte;MF23.L
4404;Societe Generale Effekte;MF28.L
4405;Societe Generale Effekte;MF55.L
4406;Societe Generale Effekte;MF69.L
4407;Societe Generale Effekte;MF70.L
4408;Societe Generale Effekte;MF78.L
4409;Lyxor Index Fund;MFEG.L
4410;Ojsc Megafon;MFON.L
4411;Manx Financial Group Plc;MFX.L
4412;Morgan Crucible Co Plc;MGAM.L
4413;Meggitt Plc;MGGT.L
4414;Morgan Sindall Group Plc;MGNS.L
4415;Ojsc Magnit;MGNT.L
4416;Medica Group Plc;MGP.L
4417;Miton Group Plc;MGR.L
4418;Lyxor International Asse;MGTL.L
4419;Mahindra & Mahindra Limi;MHID.L
4420;Marsh & Mclennan Cos. Inc;MHM.L
4421;Menhaden Capital Plc;MHN.L
4422;Mhp S.A;MHPC.L
4423;Lyxor International Asse;MIBX.L
4424;Ishares Plc;MIDD.L
4425;Midwich Group Plc;MIDW.L
4426;Mobeus Income & Growth 2 Vct Plc;MIG.L
4427;Maven Income & Growth Vc;MIG1.L
4428;Maven Income and Growth;MIG2.L
4429;Maven Income and Growth;MIG3.L
4430;Mobeus Income & Growth 4;MIG4.L
4431;Maven Income and Growth;MIG5.L
4432;Maven Income and Growth;MIG6.L
4433;Miton Global Opportunities Plc;MIGO.L
4434;Myanmar Investments Inte;MIL.L
4435;Mila Resources Plc;MILA.L
4436;Myanmar Investments Inte;MILW.L
4437;Minoan Group Plc;MIN.L
4438;Miton UK Microcap Trust;MINI.L
4439;Pimco Fixed Income Source ETFS Plc;MINT.L
4440;Ishares Vi Plc (The Comp;MINV.L
4441;Mirada Plc;MIRA.L
4442;Mirriad Advertising Plc;MIRI.L
4443;Amundi ETF;MIVO.L
4444;Mobeus Income & Growth Vct Plc;MIX.L
4445;Mkango Resources Ltd;MKA.L
4446;Mucklow [A & J] Group Plc;MKLW.L
4447;Marks and Spencer Group Plc;MKS.L
4448;Millennium & Copthorne Hotels Plc;MLC.L
4449;Source Markets Public Li;MLPD.L
4450;Go Ucits ETF Solutions P;MLPI.L
4451;Source Markets Public Li;MLPP.L
4452;Source Markets Public Li;MLPQ.L
4453;Source Markets Public Li;MLPS.L
4454;Go Ucits ETF Solutions P;MLPX.L
4455;Malvern International Plc;MLVN.L
4456;Management Consulting Group Plc;MMC.L
4457;Marshall Motor Holdings;MMH.L
4458;Ojsc Magnitogorsk Iron &;MMK.L
4459;Minds + Machines Group L;MMX.L
4460;FTSE Global 100 Index;MN1X.L
4461;Metminco Limited;MNC.L
4462;Mondi Plc;MNDI.L
4463;Monks Investment Trust Plc;MNKS.L
4464;Manchester & London Investment Trust Plc;MNL.L
4465;Mmc Norilsk Nickel;MNOD.L
4466;Martin Currie Global Portfolio Trust Plc;MNP.L
4467;Menzies[John] Plc;MNZS.L
4468;Market Vectors Ucits ETFS Plc;MOAT.L
4469;Vaneck Vectors Ucits ETFS Plc;MOGB.L
4470;Mountfield Group Plc;MOGP.L
4471;Magyar Olaj-Es Gazipare;MOLD.L
4472;Moneysupermarket.Com Group Plc;MONY.L
4473;Monreal Plc;MORE.L
4474;Mortice Limited;MORT.L
4475;Mobile Streams Plc;MOS.L
4476;Moss Bros Group Plc;MOSB.L
4477;Motorpoint Group Plc;MOTR.L
4478;Mpac Group Plc;MPAC.L
4479;Mi-Pay Group Plc;MPAY.L
4480;M.P. Evans Group Plc;MPE.L
4481;Mereo Biopharma Group Limited;MPH.L
4482;Mercantile Ports & Logistics Limited;MPL.L
4483;Mporium Group Plc;MPM.L
4484;Macau Property Opportunities Fund Limite;MPO.L
4485;Mercantile Investment Trust [The] Plc;MRC.L
4486;Merchants Trust Plc;MRCH.L
4487;Marlowe Holdings Limited;MRL.L
4488;Melrose Plc;MRO.L
4489;Management Resource Solu;MRS.L
4490;Morrison [Wm] Supermarkets Plc;MRW.L
4491;Lyxor Index Fund;MSED.L
4492;Lyxor International Asse;MSEU.L
4493;Lyxor International Asse;MSEX.L
4494;Milestone Group Plc;MSG.L
4495;MS International Plc;MSI.L
4496;Marshalls Plc;MSLH.L
4497;Mosman Oil and Gas Limit;MSMN.L
4498;Microsaic Systems Plc;MSYS.L
4499;Mothercare Plc;MTC.L
4500;Montanaro European Smaller C. Tst Plc;MTE.L
4501;Motif Bio Plc;MTFB.L
4502;Mithras Investment Trust Plc;MTH.L
4503;Multi Units France;MTIX.L
4504;Metals Exploration Plc;MTL.L
4505;Matomy Media Group Ltd.;MTMY.L
4506;Mitie Group Plc;MTO.L
